tanggal;wilayah;waktu;cuaca;kelembaban_persen;suhu_derajat_celcius
25/01/2017;Kepulauan Seribu;Malam;Hujan Lokal;55 - 95 ;21 - 32
25/01/2017;Kepulauan Seribu;Pagi;Hujan Lokal;55 - 95 ;21 - 32
25/01/2017;Kepulauan Seribu;Siang;Hujan Lokal;55 - 95 ;21 - 32
26/01/2017;Jakarta Barat;Dini Hari;Hujan Lokal;60 - 95 ;21 - 33
26/01/2017;Jakarta Barat;Malam;Berawan;60 - 95 ;21 - 33
26/01/2017;Jakarta Barat;Pagi;Berawan;60 - 95 ;21 - 33
26/01/2017;Jakarta Barat;Siang;Berawan;60 - 95 ;21 - 33
26/01/2017;Jakarta Pusat;Dini Hari;Hujan Lokal;60 - 95 ;21 - 33
26/01/2017;Jakarta Pusat;Malam;Berawan;60 - 95 ;21 - 33
26/01/2017;Jakarta Pusat;Pagi;Berawan;60 - 95 ;21 - 33
26/01/2017;Jakarta Pusat;Siang;Berawan Tebal;60 - 95 ;21 - 33
26/01/2017;Jakarta Selatan;Dini Hari;Hujan Lokal;60 - 95 ;21 - 33
26/01/2017;Jakarta Selatan;Malam;Berawan;60 - 95 ;21 - 33
26/01/2017;Jakarta Selatan;Pagi;Berawan;60 - 95 ;21 - 33
26/01/2017;Jakarta Selatan;Siang;Berawan;60 - 95 ;21 - 33
26/01/2017;Jakarta Timur;Dini Hari;Hujan Lokal;60 - 95 ;21 - 33
26/01/2017;Jakarta Timur;Malam;Berawan;60 - 95 ;21 - 33
26/01/2017;Jakarta Timur;Pagi;Berawan;60 - 95 ;21 - 33
26/01/2017;Jakarta Timur;Siang;Berawan;60 - 95 ;21 - 33
26/01/2017;Jakarta Utara;Dini Hari;Hujan Lokal;60 - 95 ;21 - 33
26/01/2017;Jakarta Utara;Malam;Hujan Lokal;60 - 95 ;21 - 33
26/01/2017;Jakarta Utara;Pagi;Berawan Tebal;60 - 95 ;21 - 33
26/01/2017;Jakarta Utara;Siang;Berawan Tebal;60 - 95 ;21 - 33
26/01/2017;Kepulauan Seribu;Dini Hari;Hujan Lokal;60 - 95 ;21 - 33
26/01/2017;Kepulauan Seribu;Malam;Hujan Lokal;60 - 95 ;21 - 33
26/01/2017;Kepulauan Seribu;Pagi;Hujan Lokal;60 - 95 ;21 - 33
26/01/2017;Kepulauan Seribu;Siang;Hujan Lokal;60 - 95 ;21 - 33
27/01/2017;Jakarta Barat;Dini Hari;Hujan Sedang;65 - 95 ;25 - 33
27/01/2017;Jakarta Barat;Malam;Hujan Petir;65 - 95 ;25 - 33
27/01/2017;Jakarta Barat;Pagi;Berawan Tebal;65 - 95 ;25 - 33
27/01/2017;Jakarta Barat;Siang;Berawan;65 - 95 ;25 - 33
27/01/2017;Jakarta Pusat;Dini Hari;Hujan Lokal;65 - 95 ;25 - 33
27/01/2017;Jakarta Pusat;Malam;Berawan;65 - 95 ;25 - 33
27/01/2017;Jakarta Pusat;Pagi;Hujan Lokal;65 - 95 ;25 - 33
27/01/2017;Jakarta Pusat;Siang;Berawan;65 - 95 ;25 - 33
27/01/2017;Jakarta Selatan;Dini Hari;Hujan Ringan;65 - 95 ;25 - 33
27/01/2017;Jakarta Selatan;Malam;Berawan;65 - 95 ;25 - 33
27/01/2017;Jakarta Selatan;Pagi;Hujan Lokal;65 - 95 ;25 - 33
27/01/2017;Jakarta Selatan;Siang;Berawan;65 - 95 ;25 - 33
27/01/2017;Jakarta Timur;Dini Hari;Hujan Sedang;65 - 95 ;25 - 33
27/01/2017;Jakarta Timur;Malam;Hujan Ringan;65 - 95 ;25 - 33
27/01/2017;Jakarta Timur;Pagi;Berawan Tebal;65 - 95 ;25 - 33
27/01/2017;Jakarta Timur;Siang;Berawan;65 - 95 ;25 - 33
27/01/2017;Jakarta Utara;Dini Hari;Hujan Ringan;65 - 95 ;25 - 33
27/01/2017;Jakarta Utara;Malam;Hujan Ringan;65 - 95 ;25 - 33
27/01/2017;Jakarta Utara;Pagi;Hujan Lokal;65 - 95 ;25 - 33
27/01/2017;Jakarta Utara;Siang;Berawan;65 - 95 ;25 - 33
27/01/2017;Kepulauan Seribu;Dini Hari;Hujan Sedang;65 - 95 ;25 - 33
27/01/2017;Kepulauan Seribu;Malam;Hujan Sedang;65 - 95 ;25 - 33
27/01/2017;Kepulauan Seribu;Pagi;Berawan Tebal;65 - 95 ;25 - 33
27/01/2017;Kepulauan Seribu;Siang;Berawan;65 - 95 ;25 - 33
28/01/2017;Jakarta Barat;Dini Hari;Hujan Lokal;60 - 100 ;22 - 32
28/01/2017;Jakarta Barat;Malam;Hujan Lokal;60 - 100 ;22 - 32
28/01/2017;Jakarta Barat;Pagi;Hujan Sedang;60 - 100 ;22 - 32
28/01/2017;Jakarta Barat;Siang;Berawan;60 - 100 ;22 - 32
28/01/2017;Jakarta Pusat;Dini Hari;Hujan Lokal;60 - 100 ;22 - 32
28/01/2017;Jakarta Pusat;Malam;Hujan Lokal;60 - 100 ;22 - 32
28/01/2017;Jakarta Pusat;Pagi;Hujan Ringan;60 - 100 ;22 - 32
28/01/2017;Jakarta Pusat;Siang;Hujan Ringan;60 - 100 ;22 - 32
28/01/2017;Jakarta Selatan;Dini Hari;Hujan Lokal;60 - 100 ;22 - 32
28/01/2017;Jakarta Selatan;Malam;Hujan Lokal;60 - 100 ;22 - 32
28/01/2017;Jakarta Selatan;Pagi;Hujan Ringan;60 - 100 ;22 - 32
28/01/2017;Jakarta Selatan;Siang;Hujan Sedang;60 - 100 ;22 - 32
28/01/2017;Jakarta Timur;Dini Hari;Hujan Lokal;60 - 100 ;22 - 32
28/01/2017;Jakarta Timur;Malam;Hujan Lokal;60 - 100 ;22 - 32
28/01/2017;Jakarta Timur;Pagi;Hujan Ringan;60 - 100 ;22 - 32
28/01/2017;Jakarta Timur;Siang;Hujan Ringan;60 - 100 ;22 - 32
28/01/2017;Jakarta Utara;Dini Hari;Hujan Lokal;60 - 100 ;22 - 32
28/01/2017;Jakarta Utara;Malam;Hujan Lokal;60 - 100 ;22 - 32
28/01/2017;Jakarta Utara;Pagi;Hujan Ringan;60 - 100 ;22 - 32
28/01/2017;Jakarta Utara;Siang;Hujan Ringan;60 - 100 ;22 - 32
28/01/2017;Kepulauan Seribu;Dini Hari;Hujan Lokal;60 - 100 ;22 - 32
28/01/2017;Kepulauan Seribu;Malam;Hujan Lokal;60 - 100 ;22 - 32
28/01/2017;Kepulauan Seribu;Pagi;Hujan Ringan;60 - 100 ;22 - 32
28/01/2017;Kepulauan Seribu;Siang;Hujan Lokal;60 - 100 ;22 - 32
29/01/2017;Jakarta Barat;Dini Hari;Hujan Lokal;65 - 100 ;22 - 31
29/01/2017;Jakarta Barat;Malam;Hujan Lokal;65 - 100 ;22 - 31
29/01/2017;Jakarta Barat;Pagi;Hujan Sedang;65 - 100 ;22 - 31
29/01/2017;Jakarta Barat;Siang;Hujan Ringan;65 - 100 ;22 - 31
29/01/2017;Jakarta Pusat;Dini Hari;Hujan Lokal;65 - 100 ;22 - 31
29/01/2017;Jakarta Pusat;Malam;Hujan Lokal;65 - 100 ;22 - 31
29/01/2017;Jakarta Pusat;Pagi;Hujan Sedang;65 - 100 ;22 - 31
29/01/2017;Jakarta Pusat;Siang;Hujan Ringan;65 - 100 ;22 - 31
29/01/2017;Jakarta Selatan;Dini Hari;Hujan Lokal;65 - 100 ;22 - 31
29/01/2017;Jakarta Selatan;Malam;Hujan Lokal;65 - 100 ;22 - 31
29/01/2017;Jakarta Selatan;Pagi;Hujan Sedang;65 - 100 ;22 - 31
29/01/2017;Jakarta Selatan;Siang;Hujan Ringan;65 - 100 ;22 - 31
29/01/2017;Jakarta Timur;Dini Hari;Berawan Tebal;65 - 100 ;22 - 31
29/01/2017;Jakarta Timur;Malam;Hujan Lokal;65 - 100 ;22 - 31
29/01/2017;Jakarta Timur;Pagi;Hujan Sedang;65 - 100 ;22 - 31
29/01/2017;Jakarta Timur;Siang;Hujan Ringan;65 - 100 ;22 - 31
29/01/2017;Jakarta Utara;Dini Hari;Berawan Tebal;65 - 100 ;22 - 31
29/01/2017;Jakarta Utara;Malam;Hujan Lokal;65 - 100 ;22 - 31
29/01/2017;Jakarta Utara;Pagi;Hujan Sedang;65 - 100 ;22 - 31
29/01/2017;Jakarta Utara;Siang;Hujan Ringan;65 - 100 ;22 - 31
29/01/2017;Kepulauan Seribu;Dini Hari;Berawan Tebal;65 - 100 ;22 - 31
29/01/2017;Kepulauan Seribu;Malam;Hujan Lokal;65 - 100 ;22 - 31
29/01/2017;Kepulauan Seribu;Pagi;Hujan Sedang;65 - 100 ;22 - 31
29/01/2017;Kepulauan Seribu;Siang;Hujan Ringan;65 - 100 ;22 - 31
30/01/2017;Jakarta Barat;Dini Hari;Hujan Petir;85 - 100 ;24 - 31
30/01/2017;Jakarta Barat;Malam;Hujan Sedang;85 - 100 ;24 - 31
30/01/2017;Jakarta Barat;Pagi;Hujan Ringan;85 - 100 ;24 - 31
30/01/2017;Jakarta Barat;Siang;Hujan Lokal;85 - 100 ;24 - 31
30/01/2017;Jakarta Pusat;Dini Hari;Hujan Lokal;85 - 100 ;24 - 31
30/01/2017;Jakarta Pusat;Malam;Hujan Lokal;85 - 100 ;24 - 31
30/01/2017;Jakarta Pusat;Pagi;Hujan Ringan;85 - 100 ;24 - 31
30/01/2017;Jakarta Pusat;Siang;Hujan Ringan;85 - 100 ;24 - 31
30/01/2017;Jakarta Selatan;Dini Hari;Hujan Lokal;85 - 100 ;24 - 31
30/01/2017;Jakarta Selatan;Malam;Hujan Ringan;85 - 100 ;24 - 31
30/01/2017;Jakarta Selatan;Pagi;Hujan Ringan;85 - 100 ;24 - 31
30/01/2017;Jakarta Selatan;Siang;Hujan Ringan;85 - 100 ;24 - 31
30/01/2017;Jakarta Timur;Dini Hari;Hujan Lokal;85 - 100 ;24 - 31
30/01/2017;Jakarta Timur;Malam;Hujan Lokal;85 - 100 ;24 - 31
30/01/2017;Jakarta Timur;Pagi;Hujan Ringan;85 - 100 ;24 - 31
30/01/2017;Jakarta Timur;Siang;Hujan Ringan;85 - 100 ;24 - 31
30/01/2017;Jakarta Utara;Dini Hari;Hujan Lokal;85 - 100 ;24 - 31
30/01/2017;Jakarta Utara;Malam;Hujan Ringan;85 - 100 ;24 - 31
30/01/2017;Jakarta Utara;Pagi;Hujan Ringan;85 - 100 ;24 - 31
30/01/2017;Jakarta Utara;Siang;Hujan Ringan;85 - 100 ;24 - 31
30/01/2017;Kepulauan Seribu;Dini Hari;Hujan Lokal;85 - 100 ;24 - 31
30/01/2017;Kepulauan Seribu;Malam;Hujan Ringan;85 - 100 ;24 - 31
30/01/2017;Kepulauan Seribu;Pagi;Hujan Ringan;85 - 100 ;24 - 31
30/01/2017;Kepulauan Seribu;Siang;Hujan Ringan;85 - 100 ;24 - 31
31/01/2017;Jakarta Barat;Malam;Hujan Petir;60 - 90 ;24 - 33
31/01/2017;Jakarta Barat;Pagi;Berawan Tebal;60 - 90 ;24 - 33
31/01/2017;Jakarta Barat;Siang;Hujan Lokal;60 - 90 ;24 - 33
31/01/2017;Jakarta Pusat;Malam;Hujan Petir;60 - 90 ;24 - 33
31/01/2017;Jakarta Pusat;Pagi;Berawan Tebal;60 - 90 ;24 - 33
31/01/2017;Jakarta Pusat;Siang;Hujan Lokal;60 - 90 ;24 - 33
31/01/2017;Jakarta Selatan;Malam;Hujan Petir;60 - 90 ;24 - 33
31/01/2017;Jakarta Selatan;Pagi;Hujan Lokal;60 - 90 ;24 - 33
31/01/2017;Jakarta Selatan;Siang;Hujan Lokal;60 - 90 ;24 - 33
31/01/2017;Jakarta Timur;Malam;Hujan Lokal;60 - 90 ;24 - 33
31/01/2017;Jakarta Timur;Pagi;Berawan Tebal;60 - 90 ;24 - 33
31/01/2017;Jakarta Timur;Siang;Hujan Lokal;60 - 90 ;24 - 33
31/01/2017;Jakarta Utara;Malam;Hujan Lokal;60 - 90 ;24 - 33
31/01/2017;Jakarta Utara;Pagi;Berawan Tebal;60 - 90 ;24 - 33
31/01/2017;Jakarta Utara;Siang;Hujan Lokal;60 - 90 ;24 - 33
31/01/2017;Kepulauan Seribu;Malam;Hujan Lokal;60 - 90 ;24 - 33
31/01/2017;Kepulauan Seribu;Pagi;Berawan Tebal;60 - 90 ;24 - 33
31/01/2017;Kepulauan Seribu;Siang;Hujan Lokal;60 - 90 ;24 - 33
01/02/2017;Jakarta Barat;Dini Hari;Hujan Sedang;60 - 95;24 - 34
01/02/2017;Jakarta Barat;Malam;Hujan Sedang;60 - 95;24 - 34
01/02/2017;Jakarta Barat;Pagi;Hujan Lokal;60 - 95;24 - 34
01/02/2017;Jakarta Barat;Siang;Hujan Sedang;60 - 95;24 - 34
01/02/2017;Jakarta Pusat;Dini Hari;Hujan Sedang;60 - 95;24 - 34
01/02/2017;Jakarta Pusat;Malam;Hujan Sedang;60 - 95;24 - 34
01/02/2017;Jakarta Pusat;Pagi;Hujan Lokal;60 - 95;24 - 34
01/02/2017;Jakarta Pusat;Siang;Hujan Sedang;60 - 95;24 - 34
01/02/2017;Jakarta Selatan;Dini Hari;Hujan Sedang;60 - 95;24 - 34
01/02/2017;Jakarta Selatan;Malam;Hujan Sedang;60 - 95;24 - 34
01/02/2017;Jakarta Selatan;Pagi;Hujan Lokal;60 - 95;24 - 34
01/02/2017;Jakarta Selatan;Siang;Hujan Ringan;60 - 95;24 - 34
01/02/2017;Jakarta Timur;Dini Hari;Hujan Sedang;60 - 95;24 - 34
01/02/2017;Jakarta Timur;Malam;Hujan Sedang;60 - 95;24 - 34
01/02/2017;Jakarta Timur;Pagi;Hujan Lokal;60 - 95;24 - 34
01/02/2017;Jakarta Timur;Siang;Hujan Sedang;60 - 95;24 - 34
01/02/2017;Jakarta Utara;Dini Hari;Hujan Sedang;60 - 95;24 - 34
01/02/2017;Jakarta Utara;Malam;Hujan Petir;60 - 95;24 - 34
01/02/2017;Jakarta Utara;Pagi;Hujan Lokal;60 - 95;24 - 34
01/02/2017;Jakarta Utara;Siang;Hujan Sedang;60 - 95;24 - 34
01/02/2017;Kepulauan Seribu;Dini Hari;Hujan Sedang;60 - 95;24 - 34
01/02/2017;Kepulauan Seribu;Malam;Hujan Petir;60 - 95;24 - 34
01/02/2017;Kepulauan Seribu;Pagi;Hujan Ringan;60 - 95;24 - 34
01/02/2017;Kepulauan Seribu;Siang;Hujan Sedang;60 - 95;24 - 34
02/02/2017;Jakarta Barat;Dini Hari;Hujan Ringan;60 - 95;23 - 32
02/02/2017;Jakarta Barat;Malam;Hujan Lokal;60 - 95;23 - 32
02/02/2017;Jakarta Barat;Pagi;Hujan Petir;60 - 95;23 - 32
02/02/2017;Jakarta Barat;Siang;Hujan Ringan;60 - 95;23 - 32
02/02/2017;Jakarta Pusat;Dini Hari;Hujan Ringan;60 - 95;23 - 32
02/02/2017;Jakarta Pusat;Malam;Hujan Lokal;60 - 95;23 - 32
02/02/2017;Jakarta Pusat;Pagi;Hujan Petir;60 - 95;23 - 32
02/02/2017;Jakarta Pusat;Siang;Hujan Ringan;60 - 95;23 - 32
02/02/2017;Jakarta Selatan;Dini Hari;Hujan Ringan;60 - 95;23 - 32
02/02/2017;Jakarta Selatan;Malam;Hujan Lokal;60 - 95;23 - 32
02/02/2017;Jakarta Selatan;Pagi;Hujan Petir;60 - 95;23 - 32
02/02/2017;Jakarta Selatan;Siang;Hujan Ringan;60 - 95;23 - 32
02/02/2017;Jakarta Timur;Dini Hari;Hujan Ringan;60 - 95;23 - 32
02/02/2017;Jakarta Timur;Malam;Hujan Lokal;60 - 95;23 - 32
02/02/2017;Jakarta Timur;Pagi;Hujan Petir;60 - 95;23 - 32
02/02/2017;Jakarta Timur;Siang;Hujan Ringan;60 - 95;23 - 32
02/02/2017;Jakarta Utara;Dini Hari;Berawan Tebal;60 - 95;23 - 32
02/02/2017;Jakarta Utara;Malam;Hujan Lokal;60 - 95;23 - 32
02/02/2017;Jakarta Utara;Pagi;Hujan Sedang;60 - 95;23 - 32
02/02/2017;Jakarta Utara;Siang;Hujan Ringan;60 - 95;23 - 32
02/02/2017;Kepulauan Seribu;Dini Hari;Berawan Tebal;60 - 95;23 - 32
02/02/2017;Kepulauan Seribu;Malam;Hujan Lokal;60 - 95;23 - 32
02/02/2017;Kepulauan Seribu;Pagi;Hujan Sedang;60 - 95;23 - 32
02/02/2017;Kepulauan Seribu;Siang;Hujan Ringan;60 - 95;23 - 32
03/02/2017;Jakarta Barat;Dini Hari;Hujan Ringan;90 - 95;24 - 30
03/02/2017;Jakarta Barat;Malam;Berawan Tebal;90 - 95;24 - 30
03/02/2017;Jakarta Barat;Pagi;Hujan Sedang;90 - 95;24 - 30
03/02/2017;Jakarta Barat;Siang;Berawan Tebal;90 - 95;24 - 30
03/02/2017;Jakarta Pusat;Dini Hari;Berawan Tebal;90 - 95;24 - 30
03/02/2017;Jakarta Pusat;Malam;Berawan Tebal;90 - 95;24 - 30
03/02/2017;Jakarta Pusat;Pagi;Hujan Lokal;90 - 95;24 - 30
03/02/2017;Jakarta Pusat;Siang;Berawan;90 - 95;24 - 30
03/02/2017;Jakarta Selatan;Dini Hari;Berawan Tebal;90 - 95;24 - 30
03/02/2017;Jakarta Selatan;Malam;Hujan Ringan;90 - 95;24 - 30
03/02/2017;Jakarta Selatan;Pagi;Hujan Sedang;90 - 95;24 - 30
03/02/2017;Jakarta Selatan;Siang;Hujan Ringan;90 - 95;24 - 30
03/02/2017;Jakarta Timur;Dini Hari;Berawan Tebal;90 - 95;24 - 30
03/02/2017;Jakarta Timur;Malam;Berawan Tebal;90 - 95;24 - 30
03/02/2017;Jakarta Timur;Pagi;Hujan Lokal;90 - 95;24 - 30
03/02/2017;Jakarta Timur;Siang;Berawan Tebal;90 - 95;24 - 30
03/02/2017;Jakarta Utara;Dini Hari;Berawan Tebal;90 - 95;24 - 30
03/02/2017;Jakarta Utara;Malam;Berawan Tebal;90 - 95;24 - 30
03/02/2017;Jakarta Utara;Pagi;Hujan Lokal;90 - 95;24 - 30
03/02/2017;Jakarta Utara;Siang;Hujan Ringan;90 - 95;24 - 30
03/02/2017;Kepulauan Seribu;Dini Hari;Hujan Ringan;90 - 95;24 - 30
03/02/2017;Kepulauan Seribu;Malam;Berawan Tebal;90 - 95;24 - 30
03/02/2017;Kepulauan Seribu;Pagi;Hujan Ringan;90 - 95;24 - 30
03/02/2017;Kepulauan Seribu;Siang;Hujan Ringan;90 - 95;24 - 30
04/02/2017;Jakarta Barat;Dini Hari;Hujan Sedang;60 - 95;23 - 31
04/02/2017;Jakarta Barat;Malam;Hujan Ringan;60 - 95;23 - 31
04/02/2017;Jakarta Barat;Pagi;Hujan Ringan;60 - 95;23 - 31
04/02/2017;Jakarta Barat;Siang;Hujan Ringan;60 - 95;23 - 31
04/02/2017;Jakarta Pusat;Dini Hari;Hujan Sedang;60 - 95;23 - 31
04/02/2017;Jakarta Pusat;Malam;Hujan Ringan;60 - 95;23 - 31
04/02/2017;Jakarta Pusat;Pagi;Hujan Ringan;60 - 95;23 - 31
04/02/2017;Jakarta Pusat;Siang;Hujan Ringan;60 - 95;23 - 31
04/02/2017;Jakarta Selatan;Dini Hari;Hujan Sedang;60 - 95;23 - 31
04/02/2017;Jakarta Selatan;Malam;Berawan;60 - 95;23 - 31
04/02/2017;Jakarta Selatan;Pagi;Hujan Ringan;60 - 95;23 - 31
04/02/2017;Jakarta Selatan;Siang;Berawan;60 - 95;23 - 31
04/02/2017;Jakarta Timur;Dini Hari;Hujan Sedang;60 - 95;23 - 31
04/02/2017;Jakarta Timur;Malam;Berawan;60 - 95;23 - 31
04/02/2017;Jakarta Timur;Pagi;Hujan Ringan;60 - 95;23 - 31
04/02/2017;Jakarta Timur;Siang;Berawan;60 - 95;23 - 31
04/02/2017;Jakarta Utara;Dini Hari;Hujan Sedang;60 - 95;23 - 31
04/02/2017;Jakarta Utara;Malam;Hujan Ringan;60 - 95;23 - 31
04/02/2017;Jakarta Utara;Pagi;Berawan Tebal;60 - 95;23 - 31
04/02/2017;Jakarta Utara;Siang;Hujan Ringan;60 - 95;23 - 31
04/02/2017;Kepulauan Seribu;Dini Hari;Hujan Ringan;60 - 95;23 - 31
04/02/2017;Kepulauan Seribu;Malam;Hujan Sedang;60 - 95;23 - 31
04/02/2017;Kepulauan Seribu;Pagi;Berawan;60 - 95;23 - 31
04/02/2017;Kepulauan Seribu;Siang;Hujan Ringan;60 - 95;23 - 31
06/02/2017;Jakarta Barat;Dini Hari;Berawan Tebal;75 - 95;27 - 32
06/02/2017;Jakarta Barat;Malam;Berawan Tebal;75 - 95;27 - 32
06/02/2017;Jakarta Barat;Pagi;Hujan Lokal;75 - 95;27 - 32
06/02/2017;Jakarta Barat;Siang;Berawan Tebal;75 - 95;27 - 32
06/02/2017;Jakarta Pusat;Dini Hari;Berawan Tebal;75 - 95;27 - 32
06/02/2017;Jakarta Pusat;Malam;Cerah Berawan;75 - 95;27 - 32
06/02/2017;Jakarta Pusat;Pagi;Berawan Tebal;75 - 95;27 - 32
06/02/2017;Jakarta Pusat;Siang;Hujan Lokal;75 - 95;27 - 32
06/02/2017;Jakarta Selatan;Dini Hari;Berawan Tebal;75 - 95;27 - 32
06/02/2017;Jakarta Selatan;Malam;Cerah Berawan;75 - 95;27 - 32
06/02/2017;Jakarta Selatan;Pagi;Berawan;75 - 95;27 - 32
06/02/2017;Jakarta Selatan;Siang;Hujan Lokal;75 - 95;27 - 32
06/02/2017;Jakarta Timur;Dini Hari;Berawan Tebal;75 - 95;27 - 32
06/02/2017;Jakarta Timur;Malam;Cerah Berawan;75 - 95;27 - 32
06/02/2017;Jakarta Timur;Pagi;Berawan Tebal;75 - 95;27 - 32
06/02/2017;Jakarta Timur;Siang;Hujan Lokal;75 - 95;27 - 32
06/02/2017;Jakarta Utara;Dini Hari;Berawan Tebal;75 - 95;27 - 32
06/02/2017;Jakarta Utara;Malam;Cerah Berawan;75 - 95;27 - 32
06/02/2017;Jakarta Utara;Pagi;Berawan Tebal;75 - 95;27 - 32
06/02/2017;Jakarta Utara;Siang;Hujan Lokal;75 - 95;27 - 32
06/02/2017;Kepulauan Seribu;Dini Hari;Hujan Lokal;75 - 95;27 - 32
06/02/2017;Kepulauan Seribu;Malam;Hujan Lokal;75 - 95;27 - 32
06/02/2017;Kepulauan Seribu;Pagi;Hujan Lokal;75 - 95;27 - 32
06/02/2017;Kepulauan Seribu;Siang;Hujan Lokal;75 - 95;27 - 32
07/02/2017;Jakarta Barat;Dini Hari;Berawan Tebal;70 - 95;22 - 33
07/02/2017;Jakarta Barat;Malam;Hujan Lokal;70 - 95;22 - 33
07/02/2017;Jakarta Barat;Pagi;Hujan Ringan;70 - 95;22 - 33
07/02/2017;Jakarta Barat;Siang;Hujan Ringan;70 - 95;22 - 33
07/02/2017;Jakarta Pusat;Dini Hari;Berawan Tebal;70 - 95;22 - 33
07/02/2017;Jakarta Pusat;Malam;Hujan Lokal;70 - 95;22 - 33
07/02/2017;Jakarta Pusat;Pagi;Hujan Ringan;70 - 95;22 - 33
07/02/2017;Jakarta Pusat;Siang;Hujan Ringan;70 - 95;22 - 33
07/02/2017;Jakarta Selatan;Dini Hari;Hujan Ringan;70 - 95;22 - 33
07/02/2017;Jakarta Selatan;Malam;Hujan Lokal;70 - 95;22 - 33
07/02/2017;Jakarta Selatan;Pagi;Hujan Lokal;70 - 95;22 - 33
07/02/2017;Jakarta Selatan;Siang;Hujan Lokal;70 - 95;22 - 33
07/02/2017;Jakarta Timur;Dini Hari;Berawan Tebal;70 - 95;22 - 33
07/02/2017;Jakarta Timur;Malam;Hujan Lokal;70 - 95;22 - 33
07/02/2017;Jakarta Timur;Pagi;Hujan Lokal;70 - 95;22 - 33
07/02/2017;Jakarta Timur;Siang;Hujan Lokal;70 - 95;22 - 33
07/02/2017;Jakarta Utara;Dini Hari;Hujan Ringan;70 - 95;22 - 33
07/02/2017;Jakarta Utara;Malam;Berawan;70 - 95;22 - 33
07/02/2017;Jakarta Utara;Pagi;Hujan Sedang;70 - 95;22 - 33
07/02/2017;Jakarta Utara;Siang;Hujan Sedang;70 - 95;22 - 33
07/02/2017;Kepulauan Seribu;Dini Hari;Hujan Ringan;70 - 95;22 - 33
07/02/2017;Kepulauan Seribu;Malam;Berawan;70 - 95;22 - 33
07/02/2017;Kepulauan Seribu;Pagi;Hujan Sedang;70 - 95;22 - 33
07/02/2017;Kepulauan Seribu;Siang;Berawan Sedang;70 - 95;22 - 33
08/02/2017;Jakarta Barat;Dini Hari;Cerah Berawan;60 - 95;22 - 32
08/02/2017;Jakarta Barat;Malam;Hujan Ringan;60 - 95;22 - 32
08/02/2017;Jakarta Barat;Pagi;Hujan Lokal;60 - 95;22 - 32
08/02/2017;Jakarta Barat;Siang;Hujan Lokal;60 - 95;22 - 32
08/02/2017;Jakarta Pusat;Dini Hari;Berawan;60 - 95;22 - 32
08/02/2017;Jakarta Pusat;Malam;Hujan Lokal;60 - 95;22 - 32
08/02/2017;Jakarta Pusat;Pagi;Berawan;60 - 95;22 - 32
08/02/2017;Jakarta Pusat;Siang;Hujan Lokal;60 - 95;22 - 32
08/02/2017;Jakarta Selatan;Dini Hari;Cerah Berawan;60 - 95;22 - 32
08/02/2017;Jakarta Selatan;Malam;Hujan Lokal;60 - 95;22 - 32
08/02/2017;Jakarta Selatan;Pagi;Hujan Lokal;60 - 95;22 - 32
08/02/2017;Jakarta Selatan;Siang;Hujan Sedang;60 - 95;22 - 32
08/02/2017;Jakarta Timur;Dini Hari;Hujan Ringan;60 - 95;22 - 32
08/02/2017;Jakarta Timur;Malam;Hujan Ringan;60 - 95;22 - 32
08/02/2017;Jakarta Timur;Pagi;Berawan;60 - 95;22 - 32
08/02/2017;Jakarta Timur;Siang;Hujan Sedang;60 - 95;22 - 32
08/02/2017;Jakarta Utara;Dini Hari;Hujan Ringan;60 - 95;22 - 32
08/02/2017;Jakarta Utara;Malam;Hujan Ringan;60 - 95;22 - 32
08/02/2017;Jakarta Utara;Pagi;Berawan;60 - 95;22 - 32
08/02/2017;Jakarta Utara;Siang;Hujan Lokal;60 - 95;22 - 32
08/02/2017;Kepulauan Seribu;Dini Hari;Hujan Petir;60 - 95;22 - 32
08/02/2017;Kepulauan Seribu;Malam;Hujan Sedang;60 - 95;22 - 32
08/02/2017;Kepulauan Seribu;Pagi;Hujan Ringan;60 - 95;22 - 32
08/02/2017;Kepulauan Seribu;Siang;Hujan Ringan;60 - 95;22 - 32
09/02/2017;Jakarta Barat;Dini Hari;Berawan;65 - 95;24 - 32
09/02/2017;Jakarta Barat;Malam;Hujan Ringan;65 - 95;24 - 32
09/02/2017;Jakarta Barat;Pagi;Hujan Sedang;65 - 95;24 - 32
09/02/2017;Jakarta Barat;Siang;Hujan Ringan;65 - 95;24 - 32
09/02/2017;Jakarta Pusat;Dini Hari;Berawan;65 - 95;24 - 32
09/02/2017;Jakarta Pusat;Malam;Hujan Ringan;65 - 95;24 - 32
09/02/2017;Jakarta Pusat;Pagi;Hujan Ringan;65 - 95;24 - 32
09/02/2017;Jakarta Pusat;Siang;Hujan Ringan;65 - 95;24 - 32
09/02/2017;Jakarta Selatan;Dini Hari;Hujan Ringan;65 - 95;24 - 32
09/02/2017;Jakarta Selatan;Malam;Hujan Ringan;65 - 95;24 - 32
09/02/2017;Jakarta Selatan;Pagi;Hujan Sedang;65 - 95;24 - 32
09/02/2017;Jakarta Selatan;Siang;Hujan Ringan;65 - 95;24 - 32
09/02/2017;Jakarta Timur;Dini Hari;Berawan;65 - 95;24 - 32
09/02/2017;Jakarta Timur;Malam;Hujan Ringan;65 - 95;24 - 32
09/02/2017;Jakarta Timur;Pagi;Hujan Sedang;65 - 95;24 - 32
