wilayah,waktu,cuaca,kelembaban_min,kelembaban_max,kelembaban_mean,suhu_min,suhu_max,suhu_mean
Jakarta Utara,Malam,Berawan,55,85,70.0,24,33,28.5
Jakarta Utara,Pagi,Berawan,55,85,70.0,24,33,28.5
Jakarta Utara,Siang,Berawan,55,85,70.0,24,33,28.5
Kepulauan Seribu,Dini Hari,Berawan,55,85,70.0,24,33,28.5
Kepulauan Seribu,Malam,Berawan,55,85,70.0,24,33,28.5
Kepulauan Seribu,Pagi,Berawan,55,85,70.0,24,33,28.5
Kepulauan Seribu,Siang,Cerah Berawan,55,85,70.0,24,33,28.5
Jakarta Barat,Dini Hari,Berawan,70,90,80.0,25,33,29.0
Jakarta Barat,Malam,Hujan Lokal,70,90,80.0,25,33,29.0
Jakarta Barat,Pagi,Berawan,70,90,80.0,25,33,29.0
Jakarta Barat,Siang,Berawan,70,90,80.0,25,33,29.0
Jakarta Pusat,Dini Hari,Berawan,70,90,80.0,25,33,29.0
Jakarta Pusat,Malam,Berawan,70,90,80.0,25,33,29.0
Jakarta Pusat,Pagi,Berawan,70,90,80.0,25,33,29.0
Jakarta Pusat,Siang,Berawan,70,90,80.0,25,33,29.0
Jakarta Selatan,Dini Hari,Berawan,70,90,80.0,25,33,29.0
Jakarta Selatan,Malam,Hujan Lokal,70,90,80.0,25,33,29.0
Jakarta Selatan,Pagi,Cerah Berawan,70,90,80.0,25,33,29.0
Jakarta Selatan,Siang,Hujan Lokal,70,90,80.0,25,33,29.0
Jakarta Timur,Dini Hari,Berawan,70,90,80.0,25,33,29.0
Jakarta Timur,Malam,Hujan Lokal,70,90,80.0,25,33,29.0
Jakarta Timur,Pagi,Cerah Berawan,70,90,80.0,25,33,29.0
Jakarta Timur,Siang,Hujan Petir,70,90,80.0,25,33,29.0
Jakarta Utara,Dini Hari,Berawan,70,90,80.0,25,33,29.0
Jakarta Utara,Malam,Berawan,70,90,80.0,25,33,29.0
Jakarta Utara,Pagi,Berawan,70,90,80.0,25,33,29.0
Jakarta Utara,Siang,Berawan,70,90,80.0,25,33,29.0
Kepulauan Seribu,Dini Hari,Hujan Lokal,70,90,80.0,25,33,29.0
Kepulauan Seribu,Malam,Cerah Berawan,70,90,80.0,25,33,29.0
Kepulauan Seribu,Pagi,Hujan Lokal,70,90,80.0,25,33,29.0
Kepulauan Seribu,Siang,Berawan,70,90,80.0,25,33,29.0
Jakarta Barat,Dini Hari,Berawan,55,90,72.5,25,33,29.0
Jakarta Barat,Malam,Berawan,55,90,72.5,25,33,29.0
Jakarta Barat,Pagi,Cerah Berawan,55,90,72.5,25,33,29.0
Jakarta Barat,Siang,Berawan,55,90,72.5,25,33,29.0
Jakarta Pusat,Dini Hari,Berawan,55,90,72.5,25,33,29.0
Jakarta Pusat,Malam,Berawan,55,90,72.5,25,33,29.0
Jakarta Pusat,Pagi,Cerah Berawan,55,90,72.5,25,33,29.0
Jakarta Pusat,Siang,Berawan,55,90,72.5,25,33,29.0
Jakarta Selatan,Dini Hari,Berawan,55,90,72.5,25,33,29.0
Jakarta Selatan,Malam,Berawan,55,90,72.5,25,33,29.0
Jakarta Selatan,Pagi,Cerah Berawan,55,90,72.5,25,33,29.0
Jakarta Selatan,Siang,Hujan Lokal,55,90,72.5,25,33,29.0
Jakarta Timur,Dini Hari,Berawan,55,90,72.5,25,33,29.0
Jakarta Timur,Malam,Berawan,55,90,72.5,25,33,29.0
Jakarta Timur,Pagi,Cerah Berawan,55,90,72.5,25,33,29.0
Jakarta Timur,Siang,Berawan,55,90,72.5,25,33,29.0
Jakarta Utara,Dini Hari,Berawan,55,90,72.5,25,33,29.0
Jakarta Utara,Malam,Berawan,55,90,72.5,25,33,29.0
Jakarta Utara,Pagi,Cerah Berawan,55,90,72.5,25,33,29.0
Jakarta Utara,Siang,Berawan,55,90,72.5,25,33,29.0
Kepulauan Seribu,Dini Hari,Berawan,55,90,72.5,25,33,29.0
Kepulauan Seribu,Malam,Berawan,55,90,72.5,25,33,29.0
Kepulauan Seribu,Pagi,Cerah Berawan,55,90,72.5,25,33,29.0
Kepulauan Seribu,Siang,Berawan,55,90,72.5,25,33,29.0
Jakarta Barat,Dini Hari,Cerah Berawan,50,90,70.0,25,33,29.0
Jakarta Barat,Malam,Berawan,50,90,70.0,25,33,29.0
Jakarta Barat,Pagi,Cerah Berawan,50,90,70.0,25,33,29.0
Jakarta Barat,Siang,Berawan,50,90,70.0,25,33,29.0
Jakarta Pusat,Dini Hari,Cerah Berawan,50,90,70.0,25,33,29.0
Jakarta Pusat,Malam,Berawan,50,90,70.0,25,33,29.0
Jakarta Pusat,Pagi,Cerah Berawan,50,90,70.0,25,33,29.0
Jakarta Pusat,Siang,Cerah Berawan,50,90,70.0,25,33,29.0
Jakarta Selatan,Dini Hari,Cerah Berawan,50,90,70.0,25,33,29.0
Jakarta Selatan,Malam,Berawan,50,90,70.0,25,33,29.0
Jakarta Selatan,Pagi,Cerah Berawan,50,90,70.0,25,33,29.0
Jakarta Selatan,Siang,Berawan,50,90,70.0,25,33,29.0
Jakarta Timur,Dini Hari,Cerah Berawan,50,90,70.0,25,33,29.0
Jakarta Timur,Malam,Berawan,50,90,70.0,25,33,29.0
Jakarta Timur,Pagi,Cerah Berawan,50,90,70.0,25,33,29.0
Jakarta Timur,Siang,Berawan,50,90,70.0,25,33,29.0
Jakarta Utara,Dini Hari,Cerah Berawan,50,90,70.0,25,33,29.0
Jakarta Utara,Malam,Berawan,50,90,70.0,25,33,29.0
Jakarta Utara,Pagi,Cerah Berawan,50,90,70.0,25,33,29.0
Jakarta Utara,Siang,Cerah Berawan,50,90,70.0,25,33,29.0
Kepulauan Seribu,Dini Hari,Cerah Berawan,50,90,70.0,25,33,29.0
Kepulauan Seribu,Malam,Berawan,50,90,70.0,25,33,29.0
Kepulauan Seribu,Pagi,Berawan,50,90,70.0,25,33,29.0
Kepulauan Seribu,Siang,Cerah Berawan,50,90,70.0,25,33,29.0
Jakarta Barat,Dini Hari,Berawan,40,90,65.0,24,35,29.5
Jakarta Barat,Malam,Cerah Berawan,40,90,65.0,24,35,29.5
Jakarta Barat,Pagi,Cerah,40,90,65.0,24,35,29.5
Jakarta Barat,Siang,Cerah,40,90,65.0,24,35,29.5
Jakarta Pusat,Dini Hari,Berawan,40,90,65.0,24,35,29.5
Jakarta Pusat,Malam,Cerah Berawan,40,90,65.0,24,35,29.5
Jakarta Pusat,Pagi,Cerah,40,90,65.0,24,35,29.5
Jakarta Pusat,Siang,Cerah,40,90,65.0,24,35,29.5
Jakarta Selatan,Dini Hari,Cerah Berawan,40,90,65.0,24,35,29.5
Jakarta Selatan,Malam,Cerah Berawan,40,90,65.0,24,35,29.5
Jakarta Selatan,Pagi,Cerah,40,90,65.0,24,35,29.5
Jakarta Selatan,Siang,Cerah,40,90,65.0,24,35,29.5
Jakarta Timur,Dini Hari,Berawan,40,90,65.0,24,35,29.5
Jakarta Timur,Malam,Cerah Berawan,40,90,65.0,24,35,29.5
Jakarta Timur,Pagi,Cerah,40,90,65.0,24,35,29.5
Jakarta Timur,Siang,Cerah,40,90,65.0,24,35,29.5
Jakarta Utara,Dini Hari,Berawan,40,90,65.0,24,35,29.5
Jakarta Utara,Malam,Cerah Berawan,40,90,65.0,24,35,29.5
Jakarta Utara,Pagi,Cerah,40,90,65.0,24,35,29.5
Jakarta Utara,Siang,Cerah,40,90,65.0,24,35,29.5
Kepulauan Seribu,Dini Hari,Cerah Berawan,40,90,65.0,24,35,29.5
Kepulauan Seribu,Malam,Cerah,40,90,65.0,24,35,29.5
Kepulauan Seribu,Pagi,Cerah,40,90,65.0,24,35,29.5
Kepulauan Seribu,Siang,Cerah,40,90,65.0,24,35,29.5
Jakarta Barat,Dini Hari,Cerah Berawan,45,85,65.0,24,34,29.0
Jakarta Barat,Malam,Cerah Berawan,45,85,65.0,24,34,29.0
Jakarta Barat,Pagi,Cerah Berawan,45,85,65.0,24,34,29.0
Jakarta Barat,Siang,Cerah Berawan,45,85,65.0,24,34,29.0
Jakarta Pusat,Dini Hari,Berawan,45,85,65.0,24,34,29.0
Jakarta Pusat,Malam,Cerah Berawan,45,85,65.0,24,34,29.0
Jakarta Pusat,Pagi,Cerah Berawan,45,85,65.0,24,34,29.0
Jakarta Pusat,Siang,Cerah Berawan,45,85,65.0,24,34,29.0
Jakarta Selatan,Dini Hari,Cerah Berawan,45,85,65.0,24,34,29.0
Jakarta Selatan,Malam,Cerah Berawan,45,85,65.0,24,34,29.0
Jakarta Selatan,Pagi,Cerah Berawan,45,85,65.0,24,34,29.0
Jakarta Selatan,Siang,Cerah Berawan,45,85,65.0,24,34,29.0
Jakarta Timur,Dini Hari,Cerah Berawan,45,85,65.0,24,34,29.0
Jakarta Timur,Malam,Cerah Berawan,45,85,65.0,24,34,29.0
Jakarta Timur,Pagi,Cerah Berawan,45,85,65.0,24,34,29.0
Jakarta Timur,Siang,Cerah Berawan,45,85,65.0,24,34,29.0
Jakarta Utara,Dini Hari,Cerah Berawan,45,85,65.0,24,34,29.0
Jakarta Utara,Malam,Cerah Berawan,45,85,65.0,24,34,29.0
Jakarta Utara,Pagi,Berawan,45,85,65.0,24,34,29.0
Jakarta Utara,Siang,Cerah Berawan,45,85,65.0,24,34,29.0
Kepulauan Seribu,Dini Hari,Cerah Berawan,45,85,65.0,24,34,29.0
Kepulauan Seribu,Malam,Cerah,45,85,65.0,24,34,29.0
Kepulauan Seribu,Pagi,Berawan,45,85,65.0,24,34,29.0
Kepulauan Seribu,Siang,Cerah Berawan,45,85,65.0,24,34,29.0
Jakarta Barat,Dini Hari,Cerah Berawan,35,80,57.5,25,35,30.0
Jakarta Barat,Malam,Cerah Berawan,35,80,57.5,25,35,30.0
Jakarta Barat,Pagi,Cerah Berawan,35,80,57.5,25,35,30.0
Jakarta Barat,Siang,Cerah Berawan,35,80,57.5,25,35,30.0
Jakarta Pusat,Dini Hari,Cerah Berawan,35,80,57.5,25,35,30.0
Jakarta Pusat,Malam,Cerah Berawan,35,80,57.5,25,35,30.0
Jakarta Pusat,Pagi,Cerah Berawan,35,80,57.5,25,35,30.0
Jakarta Pusat,Siang,Cerah Berawan,35,80,57.5,25,35,30.0
Jakarta Selatan,Dini Hari,Cerah Berawan,35,80,57.5,25,35,30.0
Jakarta Selatan,Malam,Cerah Berawan,35,80,57.5,25,35,30.0
Jakarta Selatan,Pagi,Cerah Berawan,35,80,57.5,25,35,30.0
Jakarta Selatan,Siang,Cerah Berawan,35,80,57.5,25,35,30.0
Jakarta Timur,Dini Hari,Cerah Berawan,35,80,57.5,25,35,30.0
Jakarta Timur,Malam,Cerah Berawan,35,80,57.5,25,35,30.0
Jakarta Timur,Pagi,Cerah Berawan,35,80,57.5,25,35,30.0
Jakarta Timur,Siang,Cerah Berawan,35,80,57.5,25,35,30.0
Jakarta Utara,Dini Hari,Cerah Berawan,35,80,57.5,25,35,30.0
Jakarta Utara,Malam,Cerah Berawan,35,80,57.5,25,35,30.0
Jakarta Utara,Pagi,Cerah Berawan,35,80,57.5,25,35,30.0
Jakarta Utara,Siang,Cerah Berawan,35,80,57.5,25,35,30.0
Kepulauan Seribu,Dini Hari,Cerah Berawan,35,80,57.5,25,35,30.0
Kepulauan Seribu,Malam,Cerah Berawan,35,80,57.5,25,35,30.0
Kepulauan Seribu,Pagi,Berawan,35,80,57.5,25,35,30.0
Kepulauan Seribu,Siang,Cerah Berawan,35,80,57.5,25,35,30.0
Jakarta Barat,Dini Hari,Berawan,45,80,62.5,24,35,29.5
Jakarta Barat,Malam,Cerah Berawan,45,80,62.5,24,35,29.5
Jakarta Barat,Pagi,Cerah Berawan,45,80,62.5,24,35,29.5
Jakarta Barat,Siang,Cerah Berawan,45,80,62.5,24,35,29.5
Jakarta Pusat,Dini Hari,Berawan,45,80,62.5,24,35,29.5
Jakarta Pusat,Malam,Cerah Berawan,45,80,62.5,24,35,29.5
