umur,jenis_kelamin,pekerjaan,provinsi,gaji,is_menikah,is_keturunan,berat,tinggi,sampo,is_merokok,pendidikan,botak_prob
24.0,Laki-laki,Freelance,Banjarmasin,3728835.128814441,0,0,83.42683137372104,160.109736098244,Deadbuoy,0,SMA,0.06956450968960859
28.0,Laki-laki,PNS,Jayapura,13234944.208225096,0,0,56.609419071369445,157.5971615788141,Moonsilk,1,SMA,0.4475844542628332
35.0,Laki-laki,Pegawai swasta,Yogyakarta,17061725.235594034,0,0,52.67602668701096,156.77681836149384,Deadbuoy,1,S1,0.4126919910120976
34.0,Perempuan,Pegawai swasta,Jayapura,10889715.999801217,0,0,46.02504853194908,147.31741133645184,Moonsilk,0,S1,0.1900397161564758
40.0,Laki-laki,Freelance,Banjarmasin,9862169.242784787,0,0,59.78563229663031,164.4571554203471,Pantone,0,S1,0.14495330883085691
22.0,Laki-laki,PNS,Mamuju,12219533.543211808,0,0,70.63500388067203,165.70943630164257,Moonsilk,0,SMA,0.42767893991391703
43.0,Laki-laki,PNS,Gorontalo,12423036.054544864,0,0,65.59020350620013,166.01868347879795,Moonsilk,1,S1,0.5688298078345713
35.0,Laki-laki,PNS,Serang,9197044.212032903,0,0,53.529058139624944,159.78186193171956,Merpati,0,S1,0.2766411090973165
35.0,Perempuan,Pegawai swasta,Makassar,6110092.69052481,0,1,65.31310483146125,153.25847960590707,Moonsilk,1,S1,0.4395178516777292
38.0,Laki-laki,Pegawai swasta,Palangkaraya,13378305.77018877,0,0,52.35201255159269,156.13946842169915,Merpati,1,SMP,0.2767528151365002
43.0,Laki-laki,Pegawai swasta,Surabaya,7741123.273566029,0,0,48.969497353711674,158.85654413783624,Shoulder & Head,1,S3,0.46799783558195396
28.0,Perempuan,PNS,Jakarta,6450148.18065426,0,0,51.76617623888289,154.28813160223055,Pantone,0,S1,0.1203125385560989
40.0,Laki-laki,Freelance,Pekanbaru,5970854.111506829,0,0,56.662472359087545,159.71333919418257,Merpati,0,S1,0.21332610245896846
43.0,Perempuan,Pegawai swasta,Banda Lampung,7699682.130324855,0,0,56.02780481453543,155.09265331592272,Merpati,0,SMA,0.17806124074867277
48.0,Laki-laki,PNS,Palembang,13714744.669181181,0,0,79.41261269780068,164.56111022045823,Deadbuoy,0,SMA,0.422725552542
29.0,Laki-laki,Freelance,Samarinda,7550240.820573214,0,0,49.91767412914285,161.95265299045155,Shoulder & Head,1,SD,0.26500167361328253
38.0,Laki-laki,PNS,Manokwari,17111879.108399697,0,0,47.23885643695733,146.1258911236653,Moonsilk,1,SMP,0.46623250594907606
35.0,Laki-laki,PNS,Serang,9503264.657917157,0,0,46.89578173853073,162.77759905701495,Shoulder & Head,1,SMA,0.4632764559075599
48.0,Laki-laki,PNS,Tanjung Pinang,6548507.61250874,0,0,51.70387620494847,151.56673744168242,Merpati,0,SMA,0.4964367869480052
40.0,Laki-laki,PNS,Banjarmasin,4991194.417110636,0,0,55.1052834498594,158.72348437315986,Pantone,1,S2,0.5348997242592255
43.0,Laki-laki,Pegawai swasta,Tanjung Pinang,26493440.466593605,0,0,57.98655159717584,162.65045674524958,Shoulder & Head,0,SD,0.36854633843410783
40.0,Perempuan,PNS,Bandung,13540099.02854691,0,0,54.37431068847695,148.3035685997645,Moonsilk,1,S1,0.3583005462270249
36.0,Laki-laki,PNS,Padang,7395589.6920613395,0,0,49.892311840781105,158.15835735265196,Pantone,0,S1,0.35119277033613155
28.0,Perempuan,Pengangguran,Medan,10364535.42275973,0,0,59.55940179643006,158.57771475014738,Shoulder & Head,0,SMA,0.47476298031620817
46.0,Perempuan,PNS,Mamuju,3329565.888666296,0,0,63.19692279103177,160.69592627074476,Shoulder & Head,1,S1,0.43781162698353077
25.0,Laki-laki,Pegawai swasta,Yogyakarta,6757508.557441712,0,0,52.447275403478145,152.81118870333464,Deadbuoy,1,SMA,0.3680948941594374
37.0,Laki-laki,PNS,Pontianak,10561738.809145344,0,0,65.55048843687459,164.4839179579689,Pantone,0,S1,0.3990634208174401
39.0,Laki-laki,PNS,Padang,6865477.096300942,0,0,54.008083841017815,153.52161173635832,Merpati,0,S2,0.30712078658958025
37.0,Perempuan,Pegawai swasta,Palembang,4681030.105030173,0,0,59.62482080683591,164.5495226583258,Moonsilk,1,S1,0.22036066333911647
42.0,Laki-laki,Freelance,Medan,8134831.025424099,0,1,87.36587924521112,165.1959438912176,Deadbuoy,0,S1,0.5391308710305709
29.0,Perempuan,Pegawai swasta,Manokwari,4989775.561382206,0,0,47.509462695168416,157.45782239478635,Moonsilk,1,S1,0.1720758785637642
29.0,Perempuan,Pegawai swasta,Pekanbaru,8053379.15310547,0,1,48.33452118371423,158.12074092418524,Deadbuoy,0,SMA,0.5277728966984845
25.0,Perempuan,PNS,Tanjung Pinang,11300384.555606136,0,0,49.37689705279183,159.6530106716354,Shoulder & Head,0,SMA,0.16810984619368807
57.0,Perempuan,PNS,Tanjungselor,11227848.165499361,0,0,77.08054043145589,171.42099876219234,Deadbuoy,0,S2,0.40074214849480744
23.0,Laki-laki,PNS,Jakarta,4358765.2744962685,0,0,78.01962460488184,164.0037268748486,Pantone,0,S1,0.3944030148329383
29.0,Laki-laki,Pegawai swasta,Jayapura,5764047.301568162,0,0,48.48256693644351,150.3946094554557,Shoulder & Head,0,S1,0.16607561023964548
44.0,Laki-laki,PNS,Pontianak,7478694.130951692,0,0,43.85013317585371,158.22235093701448,Moonsilk,0,SMP,0.47234916308661856
38.0,Laki-laki,PNS,Jayapura,5673256.776714006,0,0,51.64138547748491,158.7357804351642,Merpati,0,S1,0.2641208358932533
50.0,Perempuan,Pegawai swasta,Manado,6309735.1454816675,0,0,70.98263790808149,174.16662050016606,Pantone,0,S1,0.1902964694240431
41.0,Laki-laki,Pegawai swasta,Pontianak,6173419.4458757145,0,0,50.78426452888678,154.91344774824762,Merpati,0,S1,0.3129390198260659
24.0,Perempuan,Pegawai swasta,Makassar,10246803.615763953,0,0,46.99719878906345,149.2587791853657,Deadbuoy,1,S1,0.2785035279028026
45.0,Laki-laki,Pegawai swasta,Palembang,16849418.02356091,0,0,48.95953074928288,158.7154185658215,Deadbuoy,0,S1,0.41825754711354346
56.0,Laki-laki,Pegawai swasta,Makassar,14442520.601594474,0,0,50.928417305465814,150.26349787949383,Deadbuoy,1,SMA,0.4887754106297459
27.0,Perempuan,Pengangguran,Palembang,6038222.080408088,0,0,59.33243088563218,157.85710650523933,Deadbuoy,1,S1,0.48869245618195256
42.0,Perempuan,PNS,Yogyakarta,11880955.721109072,0,0,43.14520776621386,144.314415413981,Shoulder & Head,0,SMA,0.2739399362245595
37.0,Perempuan,PNS,Pekanbaru,19270954.128945805,0,1,61.07594733824169,166.36009216731333,Merpati,1,SMA,0.6627279006930097
17.0,Laki-laki,PNS,Kupang,26613786.656340882,0,0,57.03727374855987,152.22513164634287,Pantone,0,SD,0.2604768273657441
31.0,Perempuan,Pegawai swasta,Tanjungselor,13136721.556164272,0,0,49.35777815546545,154.199481289686,Deadbuoy,0,S1,0.1131968442054842
33.0,Laki-laki,,Bandung,23357749.68246861,0,1,44.133551220075006,150.9758336787589,Pantone,1,S1,0.7532993426406638
47.0,Laki-laki,PNS,Semarang,16682696.568328777,0,0,78.73169871207992,168.9651925027002,Pantone,0,S1,0.3829648540694007
23.0,Laki-laki,Pegawai swasta,Padang,8711923.270844579,0,1,48.28996936862572,146.89094282648153,Merpati,1,S1,0.6618219985268387
27.0,Laki-laki,PNS,Padang,6809384.238459828,0,0,66.96958369620245,166.84254732173721,Pantone,0,S1,0.34507690070358665
70.0,Perempuan,Pegawai swasta,Palu,4027105.408536648,1,0,59.10445036166328,146.55165253304787,Deadbuoy,0,SD,0.3967071781351113
55.0,Laki-laki,PNS,Banjarmasin,6410196.403836634,0,1,48.88618003579158,146.81667764832173,Deadbuoy,1,S1,0.9010323585059821
44.0,Laki-laki,Pegawai swasta,Jambi,3684206.5375376954,0,1,51.72988694311389,156.22887666664042,Pantone,0,S1,0.595883805676807
33.0,Laki-laki,Pegawai swasta,Surabaya,5912894.265085919,0,1,48.25386286681696,157.97129514962157,Deadbuoy,0,S1,0.5385563609889004
46.0,Perempuan,Freelance,Mataram,7517765.226192597,0,0,57.350072901249035,155.60872986753404,Shoulder & Head,1,S1,0.23671180384122337
25.0,Perempuan,Freelance,Serang,21396363.80057755,0,0,46.80753037133098,152.6862167551672,Deadbuoy,0,S1,0.15734845327697838
36.0,Laki-laki,Freelance,Jambi,16960429.197023828,0,0,58.09449075132041,158.95012596719292,Pantone,1,S1,0.2278981206077118
45.0,Perempuan,PNS,Pangkalpinang,5808797.936572824,0,0,46.23219914204245,153.65603062345437,Moonsilk,0,S1,0.277247210808231
45.0,Laki-laki,Pegawai swasta,Medan,3768096.1481063813,0,0,51.57180890278144,159.7354842430299,Pantone,0,SD,0.25898431279892575
26.0,Laki-laki,PNS,Tanjungselor,3617178.6841675877,0,0,74.28452689611407,159.57717758443752,Pantone,0,S1,0.3810806909545667
33.0,Perempuan,Pegawai swasta,Pekanbaru,4218265.060494659,0,0,67.77840286536102,166.8823620601454,Moonsilk,0,SD,0.1410938935440984
53.0,Laki-laki,PNS,Sofifi,10536368.050751133,0,1,62.25426037912259,158.9681417108925,Deadbuoy,0,S1,0.8089871868351791
33.0,Laki-laki,Pegawai swasta,Jambi,6672183.661072421,0,1,46.12722804158808,144.8258498230865,Shoulder & Head,0,SMP,0.5441898986902842
36.0,Perempuan,Pegawai swasta,Makassar,9926138.099349061,0,0,69.01877253984523,161.92812127933536,Merpati,0,S1,0.09868362786795248
37.0,Laki-laki,Freelance,Mataram,19288653.430213153,0,0,49.24120844827699,154.83308511956403,Merpati,1,S1,0.19982304675958107
21.0,Laki-laki,Pengangguran,Banjarmasin,7722715.698576686,0,1,85.9288524645055,170.01212056728653,Merpati,1,S1,0.909085966851876
33.0,Perempuan,Pegawai swasta,Banda Lampung,6709043.900966166,0,1,47.729565108009396,147.1439618383149,Shoulder & Head,0,S1,0.38338253742502737
52.0,Laki-laki,PNS,Jambi,2968279.2447555624,0,0,53.99405192560279,154.14050511699682,Merpati,1,S2,0.6273982352713177
39.0,Perempuan,Freelance,Medan,17860344.77574648,0,0,67.47217895077704,158.5618067079673,Merpati,0,S1,0.009801340431395009
26.0,Laki-laki,Pegawai swasta,Semarang,3593750.283030875,0,0,43.16626884248714,158.94431406093062,Merpati,0,S1,0.2381385929267797
33.0,Laki-laki,PNS,Gorontalo,8269131.375321224,0,0,48.12340258871964,158.47134916949716,Pantone,0,SMA,0.2948660590782324
34.0,Laki-laki,Pegawai swasta,Mamuju,9523029.817532208,0,0,55.1007642702973,154.05452161173258,Merpati,1,S1,0.29361976131810474
30.0,Laki-laki,Pegawai swasta,Banda Aceh,5790839.5994272325,0,0,63.19296957178892,160.91859498643134,Merpati,0,S1,0.20154276998445772
34.0,Laki-laki,Pegawai swasta,Pangkalpinang,6321763.182036308,0,0,53.28379661398476,147.96243303710887,Deadbuoy,0,S1,0.1557844863941948
50.0,Laki-laki,Pegawai swasta,Banda Aceh,7414103.613600641,0,1,51.515734000592715,148.32910032746776,Merpati,1,S1,0.7040870808403268
31.0,Laki-laki,Pegawai swasta,Bandung,6389765.152051762,0,0,52.84393302432748,155.74027370687435,Deadbuoy,0,SMP,0.2010709806946134
41.0,Perempuan,Pegawai swasta,Kupang,5075067.699532641,0,0,49.80947306675172,154.9811170814493,Moonsilk,0,S2,0.28636612208268775
22.0,Laki-laki,PNS,Palembang,7687075.182856068,0,0,65.1802597381722,163.26556495711827,Moonsilk,1,S1,0.42324312798969066
48.0,Laki-laki,PNS,Serang,3483859.1693239775,0,0,56.283320650326345,156.31534016248534,Pantone,0,SMA,0.4542900756475648
33.0,Laki-laki,Pegawai swasta,Semarang,13324081.909806497,0,0,51.8865917212894,151.66083560548032,Deadbuoy,0,S1,0.25768187799016434
37.0,Laki-laki,Freelance,Serang,7184923.187770694,0,0,57.923768395386,163.81920097627534,Pantone,0,S1,0.0744647847984499
42.0,Laki-laki,Freelance,Pangkalpinang,7919911.683149918,0,0,49.62897190629814,160.13996783148565,Shoulder & Head,0,SMA,0.13510597201005475
44.0,Laki-laki,Freelance,Palu,6785677.060122461,0,0,58.291201307447054,162.11133604886066,Deadbuoy,0,SMA,0.21362026975542703
17.0,Laki-laki,PNS,Palembang,3008163.372165436,0,0,45.790801887150856,147.94492252553073,Merpati,1,S1,0.4353802678331198
61.0,Perempuan,Pegawai swasta,Kupang,32323104.701131366,1,0,51.68293787046705,158.87674644516508,Moonsilk,1,SMA,0.6236883403798977
43.0,Perempuan,Pegawai swasta,Samarinda,22539133.095957004,0,0,50.43432594303828,154.15592102907715,Shoulder & Head,1,S1,0.3694079243737959
36.0,Laki-laki,PNS,Pangkalpinang,6331328.270528136,0,0,60.37341574071294,160.66119711011876,Shoulder & Head,1,S1,0.46743627533911997
36.0,Laki-laki,,Banjarmasin,6369077.388708189,0,0,76.89262005624127,162.01410553417645,Pantone,1,SMA,0.2502274009934746
24.0,Laki-laki,PNS,Pekanbaru,16489943.633145636,0,0,45.386938755391675,143.22391593860914,Shoulder & Head,1,SMP,0.4718155408683962
41.0,Perempuan,Pegawai swasta,Denpasar,7292006.258161385,0,0,42.40495359396148,154.24015092808082,Moonsilk,0,SMA,0.15440927239089972
42.0,Laki-laki,Pegawai swasta,Sofifi,17107875.7983692,0,0,75.73020313944062,165.9297064817782,Deadbuoy,0,SMP,0.333248559746177
32.0,Laki-laki,Pegawai swasta,Manokwari,9616952.238279846,0,0,73.20399217476971,164.41817130403152,Deadbuoy,0,S1,0.25677256790814873
34.0,Perempuan,PNS,Serang,4224111.4041976845,0,0,66.09604858644144,163.73590920275566,Moonsilk,1,S1,0.28314491299374045
23.0,Laki-laki,Pegawai swasta,Pekanbaru,8744477.871853763,0,0,55.307577040115326,158.42918445954217,Deadbuoy,0,S2,0.28406093538277455
40.0,Laki-laki,Pegawai swasta,Makassar,5355234.203935856,0,1,50.449913147176545,156.00623778668117,Pantone,1,S3,0.5664839896269489
39.0,Perempuan,PNS,Ambon,10582711.368277902,0,0,56.765132310442745,153.16629933295553,Shoulder & Head,1,S1,0.263025045290882
42.0,Laki-laki,PNS,Jakarta,7700192.422660814,0,0,52.846150389582085,155.4533075505119,Deadbuoy,0,S1,0.48670101129846377
29.0,Laki-laki,PNS,Pekanbaru,6572305.794882022,0,1,76.78467451521246,164.25560803495807,Moonsilk,0,S2,0.5764008182451374
36.0,Laki-laki,PNS,Makassar,7891860.948451718,0,1,52.255160829333455,161.28457650458466,Pantone,0,S1,0.6140800040473794
32.0,Laki-laki,PNS,Tanjung Pinang,12742980.909830555,0,1,52.7140182057382,156.57410094867706,Moonsilk,1,S1,0.667842021646887
39.0,Perempuan,PNS,Manokwari,3994320.669597362,0,0,55.74862390597559,158.4009708330248,Shoulder & Head,1,SMA,0.36555427952452174
47.0,Laki-laki,PNS,Mamuju,7326685.124766332,0,0,52.99391859879034,152.66712853313965,Pantone,1,SMA,0.48828679211513804
64.0,Perempuan,Pegawai swasta,Sofifi,13409162.221254852,1,0,54.195567828796996,168.44625073052194,Moonsilk,1,S1,0.5775728485431594
34.0,Laki-laki,PNS,Jambi,12092961.716062399,0,0,52.656847669137655,159.58079321122597,Pantone,1,SMA,0.44055742287344457
39.0,Perempuan,PNS,Denpasar,8895669.04802576,0,0,69.16994158369529,163.45578820616473,Shoulder & Head,1,S1,0.3076136564421863
20.0,Laki-laki,Pegawai swasta,Manokwari,5193446.393699294,0,1,45.190727173908904,146.09821321731187,Deadbuoy,1,S1,0.5627851114658293
52.0,Laki-laki,Pegawai swasta,Serang,7089974.799101997,0,0,50.85644240888961,150.60938303089603,Merpati,0,S1,0.42332171355663917
44.0,Laki-laki,PNS,Pangkalpinang,12340484.910979537,0,0,74.93973577150712,176.39983070061123,Shoulder & Head,0,SMA,0.39091619432706887
49.0,Laki-laki,Pegawai swasta,Samarinda,17670230.699727207,0,0,50.35440117389477,159.2655395801384,Merpati,1,S1,0.46313476887768845
41.0,Laki-laki,Freelance,Bengkulu,9518549.862422228,0,0,92.68770879760922,182.26647643812964,Shoulder & Head,0,S1,0.2200392675286494
45.0,Laki-laki,PNS,Bengkulu,7405619.585211794,0,0,50.70140672898806,158.6310042681,Merpati,0,S1,0.36407401468747347
38.0,Laki-laki,Pegawai swasta,Bengkulu,4680809.066422456,0,0,53.540649914621426,154.52640608178405,Deadbuoy,1,S1,0.2541136384859508
39.0,Perempuan,PNS,Jambi,11411034.390737146,0,0,96.97986341690681,168.0739136047843,Moonsilk,0,S3,0.2700751786629696
23.0,Laki-laki,,Tanjungselor,7998622.5045051165,0,0,62.312962124048724,172.2811718631287,Merpati,1,S3,0.3290619919115737
18.0,Perempuan,Freelance,Pangkalpinang,10796673.916796438,0,0,46.882366458426034,157.93340586628858,Shoulder & Head,0,S3,0.06400007898903594
48.0,Perempuan,PNS,Sofifi,14293697.446451267,0,0,62.28835188147202,164.84199807787306,Deadbuoy,1,S1,0.4759529685758669
49.0,Laki-laki,Freelance,Denpasar,5007200.976685769,0,1,63.27419217309571,157.76893542889155,Pantone,1,S1,0.6588205984910077
29.0,Laki-laki,Pengangguran,Semarang,4127465.2911221255,0,0,59.889683606834346,155.7766416076747,Merpati,1,SMP,0.6710968061977741
39.0,Laki-laki,Pegawai swasta,Palu,5917723.015303676,0,1,47.264503683683664,156.40902802918285,Shoulder & Head,0,S1,0.42177074100352924
49.0,Laki-laki,Pegawai swasta,Jakarta,7603879.573106139,0,0,49.80182490605779,159.92395734032812,Pantone,1,S1,0.4179113980555759
33.0,Laki-laki,PNS,Palembang,6064609.623164545,0,0,56.6189394676919,153.91551784292716,Moonsilk,1,S1,0.4009574917210217
29.0,Perempuan,Freelance,Surabaya,14423004.61648706,0,0,69.36144168439273,164.07614790604597,Deadbuoy,1,S1,0.08739808745452204
47.0,Perempuan,Pegawai swasta,Palembang,11833956.023416819,0,0,55.44842896049687,161.27466698962868,Pantone,1,S1,0.2803707585502038
48.0,Perempuan,Pegawai swasta,Bengkulu,10355259.71731142,0,1,61.10285643590694,163.54061701144755,Pantone,0,S1,0.5232183879626611
34.0,Laki-laki,Freelance,Denpasar,8157660.307682948,0,1,53.0446658233505,158.28587584290023,Pantone,1,S1,0.5542597645924925
39.0,Laki-laki,PNS,Makassar,8366398.753726422,0,0,45.33722488293662,147.0754518175241,Shoulder & Head,1,S2,0.48350886419977374
31.0,Perempuan,Pegawai swasta,Manado,6325316.523537621,0,0,50.61658524108766,151.39189518493487,Moonsilk,0,SMP,0.1176098010261734
38.0,Perempuan,PNS,Pontianak,5356905.327812504,0,1,55.59776906790832,154.75113755545357,Shoulder & Head,0,SMP,0.5411011421004227
39.0,Perempuan,PNS,Denpasar,6167542.9852373265,0,1,75.87584753358266,163.4518198021964,Pantone,1,S1,0.682017616938313
32.0,Laki-laki,Pegawai swasta,Manado,4061347.6284137876,0,0,84.06418289643065,165.93214327107506,Merpati,1,S2,0.3415311552097356
37.0,Laki-laki,Pegawai swasta,Pekanbaru,3814228.512948415,0,1,56.17980015670773,157.80066889721542,Deadbuoy,1,S1,0.6313830154737624
36.0,Perempuan,Freelance,Mamuju,3974298.241159922,0,1,45.892605107420195,154.0787813580058,Deadbuoy,1,S1,0.48134909317061103
43.0,Perempuan,PNS,Bengkulu,4393009.159388885,0,0,48.41211294517535,151.2074263432613,Deadbuoy,1,SMP,0.48459072844272466
41.0,Perempuan,PNS,Palembang,5159443.400715112,0,0,44.13102883858799,160.69073376175945,Moonsilk,0,S2,0.3193149462275163
43.0,Laki-laki,Pegawai swasta,Mamuju,11272458.758708142,0,0,46.23663309848786,151.88922430546089,Pantone,0,SMA,0.3626676617582207
43.0,Perempuan,Pegawai swasta,Pangkalpinang,3549148.046341132,0,1,49.63789904167314,147.3289202792955,Moonsilk,1,SMA,0.5914465213381905
48.0,Laki-laki,Freelance,Kupang,8341361.465812923,0,1,53.28482925054434,158.66075237644668,Shoulder & Head,1,S2,0.5663873028001143
39.0,Perempuan,PNS,Gorontalo,3691598.5058352225,0,0,60.99850112051523,163.82505115447165,Deadbuoy,1,S1,0.3511901112893158
44.0,Laki-laki,PNS,Surabaya,8763033.597039133,0,0,55.68891128306925,167.03412170271503,Shoulder & Head,0,S1,0.416768672703391
42.0,Laki-laki,Freelance,Kupang,24386377.414648373,0,0,52.967185334141604,148.3079055853243,Pantone,0,S1,0.30022903141503643
62.0,Laki-laki,PNS,Tanjungselor,7975529.092362019,1,1,50.32067895188275,154.49567019021464,Deadbuoy,1,S1,0.9276308229777911
27.0,Laki-laki,Pegawai swasta,Semarang,7812719.245724021,0,0,74.50450615832389,172.6683853711976,Pantone,0,SMA,0.16484411821526967
48.0,Laki-laki,Freelance,Manado,5304127.431548114,0,0,70.41593574299505,162.6183098717226,Moonsilk,0,S1,0.15124993387888008
43.0,Laki-laki,Pegawai swasta,Serang,12736489.580356222,0,0,43.66853832839196,153.69055067596958,Shoulder & Head,1,S1,0.41165246896749164
36.0,Laki-laki,Pegawai swasta,Palangkaraya,10440624.838552618,0,0,53.278236376104,158.0337508804984,Merpati,1,S1,0.33516645398828443
39.0,Laki-laki,PNS,Banda Lampung,15565800.687378211,0,0,78.28204773660084,169.1233837711446,Deadbuoy,1,S1,0.47871802809389047
36.0,Perempuan,Freelance,Palangkaraya,22365676.184106555,0,1,61.25419131674022,157.2736271755732,Shoulder & Head,0,S1,0.3339968482361031
33.0,Perempuan,Pegawai swasta,Medan,11686301.119676614,0,1,99.52453256602543,177.45774756231958,Deadbuoy,0,SMA,0.31631567096541935
51.0,Perempuan,PNS,Medan,7152417.626379859,0,0,47.763583540677836,149.3641480046638,Deadbuoy,1,SMA,0.5660552534594786
42.0,Perempuan,PNS,Bandung,10806987.717303157,0,0,72.26876080688727,164.6297775991298,Deadbuoy,1,S1,0.36545177227488834
38.0,Laki-laki,Pegawai swasta,Tanjungselor,9926873.76533008,0,0,52.717579295758725,156.45035909863856,Moonsilk,1,S1,0.29706443019429074
62.0,Laki-laki,Freelance,Banda Lampung,8254632.226082634,1,0,59.50592411728901,158.96519585574742,Shoulder & Head,1,S1,0.5648470571156436
35.0,Laki-laki,Pegawai swasta,Banda Aceh,4026803.051325685,0,0,68.31227717315194,162.90088160183774,Moonsilk,1,S1,0.20040165371858748
38.0,Laki-laki,PNS,Ambon,6938487.603446854,0,0,74.36148423264568,165.15195741994438,Shoulder & Head,0,S1,0.359199299930057
29.0,Laki-laki,Pegawai swasta,Makassar,15332745.181499075,0,0,76.70503056038734,165.87052604651697,Deadbuoy,0,S1,0.26988807929546926
49.0,Laki-laki,Pegawai swasta,Bandung,4441297.330243055,0,0,66.93090184852618,167.90583621952408,Shoulder & Head,1,S1,0.3398766035206909
65.0,Perempuan,Pegawai swasta,Makassar,6971284.081234103,1,0,45.23602402077466,143.66074184427987,Deadbuoy,1,S3,0.4330551589588379
45.0,Laki-laki,Pengangguran,Bengkulu,23800398.537438624,0,0,55.09663816463468,161.1270964253799,Pantone,0,S1,0.7546441091867075
